customer_id,first_name,last_name,state,city,signup_date,customer_segment
C02319,Sebastian,Martin,VIC,Ballarat,2022-08-20,Regular
C02320,Lucas,Chen,NSW,Wollongong,2022-01-03,Premium
C02321,Mia,White,QLD,Sunshine Coast,2024-03-25,Premium
C02322,Mason,Harris,WA,Fremantle,2024-01-07,Regular
C02323,Alexander,Allen,NSW,Newcastle,2023-08-29,Regular
C02324,Noah,Thomas,VIC,Bendigo,2022-05-19,Premium
C02325,Grace,Smith,QLD,Townsville,2023-10-05,Regular
C02326,Emma,King,QLD,Gold Coast,2024-10-31,Premium
C02327,Jack,Taylor,VIC,Bendigo,2021-07-17,Regular
C02328,Olivia,Lewis,VIC,Bendigo,2021-12-04,Budget
C02329,Charlotte,Wright,QLD,Townsville,2024-07-05,Premium
C02330,Jack,Taylor,SA,Mount Gambier,2023-06-26,Budget
C02331,Emma,Scott,VIC,Geelong,2023-03-23,Regular
C02332,Sebastian,Harris,NSW,Central Coast,2023-12-28,Regular
C02333,Noah,Hall,ACT,Canberra,2024-01-01,Premium
C02334,Daniel,Williams,QLD,Sunshine Coast,2022-04-23,Regular
C02335,Henry,Wright,NSW,Sydney,2023-09-11,Budget
C02336,Alexander,Brown,VIC,Bendigo,2022-11-15,Budget
C02337,Daniel,Jones,QLD,Brisbane,2023-11-16,Regular
C02338,Lily,Green,NSW,Central Coast,2021-08-21,Regular
C02339,Noah,Wilson,VIC,Bendigo,2023-10-26,Budget
C02340,James,Walker,WA,Bunbury,2022-01-15,Budget
C02341,Charlotte,Martin,QLD,Gold Coast,2022-10-11,Budget
C02342,Henry,Young,NSW,Sydney,2023-12-26,Budget
C02343,Harper,Thompson,NSW,Wollongong,2023-05-03,Regular
C02344,Sebastian,Jones,WA,Bunbury,2022-11-11,Premium
C02345,Jack,Scott,QLD,Gold Coast,2024-05-04,Regular
C02346,Lily,Taylor,VIC,Ballarat,2023-01-18,Regular
C02347,Lucas,Anderson,VIC,Ballarat,2024-01-30,Budget
C02348,Benjamin,Thomas,NSW,Newcastle,2022-03-28,Premium
C02349,Chloe,Anderson,NSW,Newcastle,2021-07-28,Budget
C02350,Ella,Lewis,NSW,Sydney,2022-11-14,Regular
C02351,Ruby,Taylor,WA,Bunbury,2023-09-10,Regular
C02352,Amelia,Ryan,ACT,Canberra,2024-09-15,Budget
C02353,Henry,Taylor,VIC,Bendigo,2022-05-13,Budget
C02354,Emma,Thompson,VIC,Bendigo,2021-06-30,Premium
C02355,Sebastian,Young,NSW,Newcastle,2022-09-03,Regular
C02356,Harper,Kelly,QLD,Brisbane,2022-07-09,Regular
C02357,Daniel,Johnson,SA,Adelaide,2024-05-09,Budget
C02358,Amelia,Ryan,VIC,Melbourne,2023-08-26,Premium
C02359,Ella,White,NSW,Sydney,2021-09-23,Regular
C02360,Lily,Harris,NSW,Newcastle,2022-10-15,Regular
C02361,Daniel,Johnson,NSW,Wollongong,2024-07-05,Regular
C02362,Liam,Johnson,QLD,Brisbane,2022-02-27,Premium
C02363,Ruby,Hall,NSW,Central Coast,2024-01-07,Regular
C02364,Harper,Williams,NSW,Sydney,2022-07-08,Regular
C02365,Sebastian,Lee,VIC,Melbourne,2024-06-15,Premium
C02366,Ruby,Brown,NSW,Sydney,2024-09-04,Regular
C02367,Grace,King,QLD,Townsville,2022-07-04,Premium
C02368,Sebastian,Martin,QLD,Brisbane,2022-10-29,Budget
C02369,Ella,Anderson,VIC,Geelong,2023-04-05,Premium
C02370,Jack,Thompson,TAS,Launceston,2022-11-24,Budget
C02371,Zoe,Taylor,NSW,Wollongong,2023-11-19,Regular
C02372,Oliver,Taylor,VIC,Ballarat,2024-04-09,Regular
C02373,Benjamin,Harris,NSW,Central Coast,2023-02-14,Regular
C02374,Zoe,White,VIC,Geelong,2022-07-02,Budget
C02375,Henry,Brown,NSW,Wollongong,2023-03-18,Budget
C02376,Amelia,Taylor,QLD,Gold Coast,2024-08-13,Premium
C02377,Sebastian,Singh,NSW,Central Coast,2022-05-18,Budget
C02378,Zoe,Lewis,NSW,Central Coast,2024-10-02,Budget
C02379,Isla,Anderson,NSW,Wollongong,2024-01-23,Budget
C02380,Isla,Lewis,VIC,Ballarat,2023-04-15,Budget
C02381,Zoe,Walker,NSW,Wollongong,2023-10-20,Premium
C02382,James,Chen,NSW,Central Coast,2021-09-22,Budget
C02383,Lily,Johnson,WA,Fremantle,2022-12-14,Regular
C02384,Olivia,Thompson,NSW,Wollongong,2023-01-25,Budget
C02385,Daniel,Johnson,VIC,Bendigo,2023-03-30,Premium
C02386,Sophia,Brown,WA,Bunbury,2024-03-27,Regular
C02387,Daniel,Kelly,NSW,Newcastle,2023-03-29,Budget
C02388,Mason,Clark,VIC,Melbourne,2023-08-08,Premium
C02389,Liam,Brown,VIC,Ballarat,2024-10-25,Premium
C02390,Harper,Green,NSW,Wollongong,2022-12-18,Premium
C02391,Emma,Thompson,NSW,Central Coast,2022-03-03,Budget
C02392,Chloe,Anderson,ACT,Canberra,2022-04-07,Budget
C02393,Chloe,Robinson,VIC,Melbourne,2023-11-15,Regular
C02394,William,Clark,QLD,Sunshine Coast,2024-07-15,Premium
C02395,James,Scott,NSW,Sydney,2023-03-05,Budget
C02396,Jack,Harris,QLD,Gold Coast,2022-06-13,Regular
C02397,Daniel,Green,VIC,Geelong,2022-11-13,Regular
C02398,Ethan,Lee,NSW,Sydney,2023-09-20,Regular
C02399,Ella,Nguyen,WA,Bunbury,2021-10-02,Budget
C02400,Benjamin,Hall,NSW,Central Coast,2021-08-05,Budget
C02401,Grace,Williams,VIC,Bendigo,2022-12-31,Premium
C02402,Alexander,Taylor,QLD,Brisbane,2024-07-18,Budget
C02403,Sebastian,Chen,WA,Perth,2024-08-19,Budget
C02404,Harper,Harris,NT,Darwin,2023-10-31,Budget
C02405,Grace,Kelly,SA,Adelaide,2023-04-08,Regular
C02406,William,Smith,VIC,Bendigo,2021-07-14,Regular
C02407,Amelia,Walker,QLD,Townsville,2021-07-09,Regular
C02408,Amelia,Robinson,NSW,Newcastle,2024-09-09,Premium
C02409,Ruby,Scott,VIC,Geelong,2024-08-20,Budget
C02410,Charlotte,Anderson,QLD,Gold Coast,2022-06-22,Budget
C02411,Benjamin,Jones,NSW,Sydney,2024-05-28,Premium
C02412,Amelia,Green,QLD,Sunshine Coast,2021-10-20,Regular
C02413,Thomas,Martin,NSW,Newcastle,2022-07-19,Regular
C02414,Ruby,Scott,NSW,Newcastle,2023-05-29,Regular
C02415,Benjamin,Lewis,SA,Adelaide,2023-07-09,Regular
C02416,Harper,Thomas,WA,Perth,2023-07-20,Regular
C02417,Emma,Taylor,NSW,Central Coast,2024-09-21,Budget
C02418,Noah,Lee,VIC,Melbourne,2022-04-30,Budget
C02419,Charlotte,Williams,QLD,Sunshine Coast,2023-03-11,Regular
C02420,Noah,Harris,WA,Fremantle,2024-02-04,Regular
C02421,Benjamin,Brown,NSW,Central Coast,2023-10-09,Regular
C02422,Benjamin,Chen,VIC,Ballarat,2021-10-12,Regular
C02423,Olivia,Martin,NSW,Sydney,2023-08-08,Budget
C02424,Jack,Taylor,QLD,Sunshine Coast,2021-09-01,Regular
C02425,Lily,Lee,VIC,Geelong,2024-04-28,Regular
C02426,Benjamin,Lewis,QLD,Brisbane,2024-10-04,Budget
C02427,Oliver,Walker,QLD,Sunshine Coast,2024-11-16,Regular
C02428,Mason,Brown,NSW,Newcastle,2022-06-07,Regular
C02429,Mia,Chen,WA,Perth,2024-03-15,Regular
C02430,Ethan,Smith,VIC,Ballarat,2024-11-25,Regular
C02431,Ava,Green,VIC,Bendigo,2021-08-10,Budget
C02432,Oliver,Taylor,VIC,Bendigo,2024-10-08,Budget
C02433,Emma,Brown,NSW,Wollongong,2022-08-31,Regular
C02434,Alexander,Harris,TAS,Launceston,2023-09-29,Budget
C02435,Ruby,Scott,NSW,Sydney,2023-02-28,Regular
C02436,Sebastian,Singh,NSW,Wollongong,2024-06-10,Regular
C02437,Benjamin,Kelly,QLD,Townsville,2024-03-06,Budget
C02438,Ava,White,NSW,Newcastle,2024-04-20,Regular
C02439,Sebastian,Brown,QLD,Brisbane,2023-09-06,Regular
C02440,William,Thompson,NSW,Wollongong,2022-06-14,Budget
C02441,Chloe,Scott,QLD,Townsville,2024-09-22,Premium
C02442,Lucas,Wilson,NSW,Newcastle,2023-04-03,Regular
C02443,Ethan,Johnson,VIC,Melbourne,2023-07-29,Premium
C02444,Isla,Hall,ACT,Canberra,2022-03-20,Premium
C02445,Henry,Lee,NSW,Central Coast,2023-03-23,Regular
C02446,Charlotte,Harris,WA,Perth,2024-08-26,Regular
C02447,Grace,Young,QLD,Townsville,2022-01-28,Budget
C02448,Oliver,Martin,VIC,Ballarat,2023-04-22,Budget
C02449,Noah,Singh,VIC,Bendigo,2024-06-29,Regular
C02450,James,Walker,WA,Bunbury,2022-11-21,Regular
C02451,Harper,Allen,QLD,Gold Coast,2021-12-11,Regular
C02452,William,Harris,NSW,Wollongong,2022-02-14,Budget
C02453,Isla,Scott,VIC,Melbourne,2024-03-30,Regular
C02454,Jack,Young,NT,Darwin,2022-03-18,Budget
C02455,Ava,Kelly,NSW,Wollongong,2024-05-12,Premium
C02456,James,Robinson,WA,Bunbury,2021-09-05,Budget
C02457,Lucas,Taylor,NSW,Newcastle,2023-07-07,Regular
C02458,Sebastian,Walker,QLD,Gold Coast,2022-04-08,Premium
C02459,Mia,Anderson,WA,Fremantle,2021-09-09,Budget
C02460,Ava,Lewis,VIC,Bendigo,2024-02-01,Regular
C02461,Alexander,Singh,SA,Adelaide,2021-11-01,Regular
C02462,Ava,Wilson,NSW,Sydney,2021-09-30,Budget
C02463,Oliver,Chen,VIC,Geelong,2022-10-10,Regular
C02464,Emma,White,VIC,Geelong,2022-10-23,Budget
C02465,Noah,Lewis,TAS,Launceston,2022-03-15,Budget
C02466,Lucas,Martin,QLD,Gold Coast,2022-07-27,Regular
C02467,Ella,Brown,QLD,Brisbane,2022-01-27,Premium
C02468,William,Allen,QLD,Townsville,2022-09-19,Premium
C02469,Zoe,Green,NSW,Central Coast,2022-04-11,Regular
C02470,Ruby,Martin,QLD,Sunshine Coast,2021-08-23,Regular
C02471,Ruby,Clark,NSW,Central Coast,2023-10-21,Premium
C02472,Noah,Williams,QLD,Townsville,2023-01-18,Regular
C02473,Lucas,Lee,NT,Darwin,2022-10-08,Budget
C02474,Noah,Wright,WA,Fremantle,2023-10-12,Regular
C02475,Amelia,Walker,QLD,Sunshine Coast,2022-10-29,Premium
C02476,Noah,Clark,QLD,Sunshine Coast,2023-06-01,Regular
C02477,Chloe,Walker,WA,Perth,2024-09-12,Regular
C02478,Isla,Kelly,QLD,Brisbane,2024-02-25,Premium
C02479,Chloe,Allen,VIC,Bendigo,2021-08-26,Premium
C02480,Zoe,White,WA,Perth,2024-08-22,Regular
C02481,Liam,Nguyen,VIC,Bendigo,2023-08-16,Budget
C02482,Ella,Jones,QLD,Townsville,2023-12-31,Premium
C02483,Oliver,Smith,SA,Mount Gambier,2021-07-23,Regular
C02484,Thomas,Hall,QLD,Sunshine Coast,2021-12-20,Regular
C02485,Lucas,Nguyen,NSW,Central Coast,2022-11-02,Regular
C02486,Liam,Thompson,VIC,Geelong,2022-12-19,Regular
C02487,Zoe,Wright,VIC,Ballarat,2022-04-25,Regular
C02488,Zoe,Allen,VIC,Ballarat,2023-08-31,Budget
C02489,Sebastian,Robinson,NSW,Central Coast,2021-11-30,Regular
C02490,Noah,Green,QLD,Gold Coast,2023-03-11,Budget
C02491,Grace,Taylor,QLD,Townsville,2023-03-03,Premium
C02492,Henry,Nguyen,QLD,Gold Coast,2022-11-25,Budget
C02493,Oliver,Thompson,VIC,Bendigo,2023-06-11,Budget
C02494,Ella,Clark,NSW,Newcastle,2024-09-04,Regular
C02495,Mia,King,QLD,Sunshine Coast,2024-07-21,Premium
C02496,Sebastian,Green,QLD,Gold Coast,2021-12-09,Regular
C02497,Amelia,Robinson,WA,Fremantle,2022-11-22,Regular
C02498,Daniel,Allen,VIC,Geelong,2023-07-29,Regular
C02499,Emma,Thompson,WA,Fremantle,2024-11-08,Premium
C02500,Ava,Singh,NT,Darwin,2021-08-23,Regular
C02501,Lily,White,NT,Darwin,2024-03-09,Regular
C02502,Charlotte,Wilson,NSW,Newcastle,2023-11-19,Premium
C02503,Henry,Allen,NSW,Newcastle,2021-07-13,Budget
C02504,Ella,Kelly,VIC,Geelong,2023-09-23,Regular
C02505,James,Hall,VIC,Bendigo,2022-11-18,Budget
C02506,Mason,Green,WA,Fremantle,2023-06-29,Regular
C02507,Ava,Thompson,NSW,Wollongong,2021-11-05,Budget
C02508,Chloe,Wilson,WA,Bunbury,2022-10-19,Budget
C02509,Ethan,Allen,NSW,Central Coast,2024-06-01,Regular
C02510,Jack,Harris,QLD,Sunshine Coast,2024-07-09,Budget
C02511,Henry,Kelly,NSW,Sydney,2023-12-30,Premium
C02512,Alexander,Chen,VIC,Geelong,2021-07-16,Premium
C02513,Ava,Williams,NSW,Wollongong,2024-02-02,Budget
C02514,Ruby,Lewis,QLD,Brisbane,2022-12-18,Premium
C02515,Ava,Thomas,NSW,Central Coast,2023-10-31,Budget
C02516,Lucas,Anderson,NSW,Central Coast,2023-02-25,Premium
C02517,Lucas,Kelly,VIC,Bendigo,2022-03-23,Budget
C02518,Zoe,Nguyen,NSW,Sydney,2024-10-31,Regular
C02519,Thomas,Lewis,QLD,Brisbane,2024-11-09,Regular
C02520,Zoe,Young,NSW,Newcastle,2022-10-23,Budget
C02521,Henry,Lewis,ACT,Canberra,2021-07-31,Premium
C02522,Chloe,Clark,NSW,Sydney,2021-12-10,Budget
C02523,Henry,Wilson,SA,Mount Gambier,2023-09-13,Regular
C02524,Oliver,Clark,WA,Perth,2021-12-14,Regular
C02525,Sophia,Thomas,VIC,Ballarat,2024-03-20,Regular
C02526,Zoe,Brown,NSW,Wollongong,2021-11-15,Regular
C02527,Alexander,Jones,VIC,Melbourne,2024-10-24,Regular
C02528,Ella,Smith,QLD,Brisbane,2022-05-12,Regular
C02529,Ruby,Kelly,NSW,Central Coast,2023-02-18,Regular
C02530,Sebastian,Lee,VIC,Melbourne,2022-05-20,Regular
C02531,Lucas,Green,NSW,Newcastle,2023-05-09,Regular
C02532,Harper,Clark,NSW,Wollongong,2024-08-19,Regular
C02533,Isla,Harris,WA,Perth,2024-04-05,Regular
C02534,Ethan,Brown,NSW,Sydney,2024-06-05,Budget
C02535,Lucas,Taylor,WA,Fremantle,2023-01-18,Regular
C02536,Sebastian,Wilson,QLD,Gold Coast,2021-12-22,Regular
C02537,Alexander,Allen,NT,Darwin,2023-12-19,Budget
C02538,Emma,Thompson,VIC,Bendigo,2022-01-25,Premium
C02539,Henry,Johnson,NSW,Newcastle,2022-10-04,Budget
C02540,Mason,Lee,WA,Perth,2023-06-04,Regular
C02541,Ella,Williams,WA,Bunbury,2024-09-23,Regular
C02542,Lily,Robinson,QLD,Sunshine Coast,2024-05-15,Premium
C02543,Harper,Young,VIC,Geelong,2022-12-31,Regular
C02544,Emma,Lee,NSW,Central Coast,2023-09-06,Regular
C02545,Sebastian,Thomas,NSW,Sydney,2023-03-21,Premium
C02546,Liam,Johnson,NSW,Wollongong,2021-09-21,Premium
C02547,Chloe,Robinson,SA,Mount Gambier,2024-09-16,Budget
C02548,Liam,Anderson,NSW,Wollongong,2021-09-07,Premium
C02549,Isla,Singh,VIC,Ballarat,2024-06-06,Regular
C02550,Oliver,Ryan,WA,Bunbury,2024-04-07,Premium
C02551,Oliver,Scott,VIC,Melbourne,2022-08-14,Regular
C02552,Henry,Johnson,NSW,Wollongong,2021-10-28,Budget
C02553,Charlotte,Scott,VIC,Melbourne,2021-09-01,Budget
C02554,Lucas,Allen,QLD,Sunshine Coast,2021-06-10,Budget
C02555,Isla,White,SA,Mount Gambier,2022-05-29,Budget
C02556,Sebastian,White,VIC,Bendigo,2021-08-31,Regular
C02557,Lily,Wright,QLD,Sunshine Coast,2023-10-14,Premium
C02558,Grace,Lewis,SA,Mount Gambier,2022-07-25,Budget
C02559,Thomas,Thomas,SA,Mount Gambier,2021-06-21,Regular
C02560,Olivia,Chen,NSW,Newcastle,2024-02-25,Regular
C02561,Lily,White,QLD,Brisbane,2023-12-07,Regular
C02562,Ethan,Lee,NSW,Sydney,2022-01-23,Regular
C02563,Sophia,Singh,NSW,Wollongong,2022-05-09,Budget
C02564,William,Wright,QLD,Townsville,2023-01-05,Premium
C02565,Ruby,Scott,VIC,Melbourne,2022-01-31,Regular
C02566,Charlotte,Wilson,NSW,Sydney,2024-07-11,Budget
C02567,Noah,White,VIC,Melbourne,2024-01-17,Regular
C02568,Lily,Hall,NSW,Central Coast,2022-06-13,Regular
C02569,Daniel,Wilson,NSW,Central Coast,2024-11-12,Regular
C02570,Charlotte,Young,VIC,Melbourne,2024-03-28,Budget
C02571,Ava,Thompson,NSW,Wollongong,2021-08-29,Premium
C02572,Charlotte,Scott,WA,Fremantle,2022-05-26,Regular
C02573,William,Ryan,QLD,Townsville,2023-07-19,Regular
C02574,Daniel,Harris,NSW,Newcastle,2022-07-04,Regular
C02575,Sebastian,Ryan,NSW,Central Coast,2021-10-21,Budget
C02576,Amelia,Jones,NSW,Newcastle,2022-03-21,Premium
C02577,Olivia,King,NSW,Sydney,2023-09-18,Premium
C02578,Ruby,Brown,QLD,Sunshine Coast,2023-06-29,Regular
C02579,Liam,Allen,QLD,Brisbane,2023-07-21,Regular
C02580,Liam,Kelly,VIC,Melbourne,2022-09-03,Budget
C02581,Grace,Thomas,VIC,Melbourne,2024-02-01,Budget
C02582,Jack,Singh,NSW,Central Coast,2023-12-08,Budget
C02583,Grace,Harris,VIC,Ballarat,2023-05-08,Budget
C02584,James,White,VIC,Geelong,2023-12-18,Premium
C02585,Ruby,Taylor,NSW,Newcastle,2023-08-05,Budget
C02586,Ava,Jones,VIC,Melbourne,2023-11-02,Budget
C02587,Grace,Nguyen,VIC,Geelong,2023-09-02,Regular
C02588,Harper,Lewis,NSW,Central Coast,2023-10-11,Budget
C02589,Amelia,Singh,VIC,Bendigo,2024-01-06,Regular
C02590,Charlotte,Kelly,VIC,Geelong,2022-10-17,Regular
C02591,Zoe,Hall,NSW,Wollongong,2024-01-05,Premium
C02592,Henry,Brown,VIC,Ballarat,2022-08-12,Regular
C02593,Zoe,Wright,VIC,Bendigo,2023-02-06,Budget
C02594,Alexander,Scott,QLD,Brisbane,2022-07-14,Regular
C02595,Harper,Smith,NSW,Central Coast,2024-04-25,Regular
C02596,Sophia,Lewis,QLD,Townsville,2024-08-06,Premium
C02597,Ethan,Johnson,QLD,Gold Coast,2023-09-02,Premium
C02598,Daniel,Wilson,NSW,Wollongong,2024-01-16,Regular
C02599,Zoe,King,QLD,Townsville,2023-03-10,Premium
C02600,Emma,Smith,VIC,Melbourne,2021-12-16,Budget
C02601,Amelia,Green,NSW,Sydney,2023-04-10,Budget
C02602,William,Allen,SA,Adelaide,2022-04-05,Budget
C02603,Harper,Lee,NSW,Wollongong,2024-09-07,Budget
C02604,Ethan,Robinson,VIC,Geelong,2023-01-15,Regular
C02605,Alexander,Green,NSW,Newcastle,2022-05-01,Regular
C02606,Henry,Clark,QLD,Gold Coast,2024-07-25,Premium
C02607,Ava,Green,ACT,Canberra,2022-01-19,Premium
C02608,Henry,Thomas,VIC,Melbourne,2022-03-05,Budget
C02609,Isla,Nguyen,VIC,Melbourne,2024-09-13,Premium
C02610,Henry,Singh,SA,Adelaide,2023-12-04,Budget
C02611,Emma,Taylor,VIC,Ballarat,2021-11-22,Budget
C02612,Noah,Green,NSW,Wollongong,2023-08-16,Budget
C02613,Amelia,Anderson,WA,Bunbury,2022-07-09,Budget
C02614,Ethan,Lee,QLD,Brisbane,2023-05-28,Premium
C02615,Sophia,Johnson,NSW,Central Coast,2022-05-13,Regular
C02616,Oliver,Jones,VIC,Melbourne,2024-02-28,Regular
C02617,Thomas,Thompson,QLD,Sunshine Coast,2022-11-21,Regular
C02618,Liam,Wilson,NSW,Central Coast,2021-11-12,Regular
C02619,Olivia,Anderson,WA,Bunbury,2021-06-22,Budget
C02620,Lily,Singh,VIC,Bendigo,2023-07-19,Regular
C02621,Ella,Wright,NSW,Central Coast,2023-04-19,Regular
C02622,Ava,Nguyen,NT,Darwin,2023-09-12,Budget
C02623,Emma,Green,QLD,Gold Coast,2024-02-27,Regular
C02624,Ruby,Brown,VIC,Melbourne,2023-03-15,Budget
C02625,Oliver,Nguyen,NSW,Newcastle,2022-01-06,Regular
C02626,Olivia,Lewis,NSW,Newcastle,2021-11-26,Budget
C02627,Chloe,Chen,NSW,Wollongong,2024-11-16,Regular
C02628,Noah,King,TAS,Launceston,2023-04-09,Budget
C02629,Mason,Williams,NSW,Newcastle,2022-07-14,Budget
C02630,Lucas,White,NSW,Sydney,2021-06-08,Regular
C02631,Ella,Johnson,NSW,Sydney,2023-08-02,Regular
C02632,Oliver,Lee,VIC,Geelong,2024-03-11,Premium
C02633,Olivia,Williams,NSW,Sydney,2023-11-24,Regular
C02634,Alexander,Kelly,NSW,Newcastle,2022-11-22,Regular
C02635,Benjamin,Thompson,ACT,Canberra,2021-11-03,Regular
C02636,Isla,Kelly,QLD,Gold Coast,2022-04-29,Regular
C02637,Charlotte,Walker,NSW,Central Coast,2024-04-03,Premium
C02638,Grace,Scott,NSW,Wollongong,2022-10-07,Premium
C02639,Emma,Jones,TAS,Launceston,2022-12-29,Budget
C02640,Isla,Walker,NSW,Wollongong,2021-10-02,Premium
C02641,Lucas,Williams,NSW,Central Coast,2021-06-25,Budget
C02642,Emma,Kelly,NSW,Wollongong,2024-10-23,Premium
C02643,Ethan,Lee,NSW,Wollongong,2023-12-11,Regular
C02644,Daniel,Johnson,VIC,Ballarat,2024-02-27,Regular
C02645,Thomas,Harris,NSW,Newcastle,2021-08-27,Premium
C02646,Ruby,Harris,WA,Fremantle,2023-09-04,Regular
C02647,Olivia,Wright,VIC,Geelong,2023-07-30,Regular
C02648,Grace,Wilson,NSW,Wollongong,2023-07-22,Budget
C02649,Lucas,Scott,VIC,Melbourne,2023-11-07,Budget
C02650,Mia,Lee,NSW,Newcastle,2022-08-19,Regular
C02651,Mia,Taylor,NSW,Wollongong,2022-07-11,Regular
C02652,Sebastian,Lewis,NSW,Wollongong,2022-09-10,Regular
C02653,Lucas,Jones,VIC,Bendigo,2022-04-24,Regular
C02654,Lily,Lee,VIC,Melbourne,2021-10-16,Budget
C02655,Henry,Hall,QLD,Gold Coast,2022-09-25,Premium
C02656,Grace,Taylor,NSW,Central Coast,2021-06-27,Budget
C02657,Noah,King,VIC,Ballarat,2024-11-18,Regular
C02658,Ethan,Clark,NSW,Wollongong,2023-04-30,Budget
C02659,Emma,Smith,WA,Fremantle,2024-08-01,Budget
C02660,Amelia,Clark,VIC,Bendigo,2022-10-18,Regular
C02661,Alexander,Thompson,NSW,Wollongong,2024-02-01,Budget
C02662,Amelia,Hall,VIC,Ballarat,2022-07-04,Budget
C02663,Isla,Allen,QLD,Gold Coast,2024-09-27,Premium
C02664,Ruby,Brown,NSW,Central Coast,2021-07-10,Regular
C02665,Ella,Lee,VIC,Geelong,2024-11-29,Regular
C02666,Zoe,Johnson,VIC,Ballarat,2021-10-16,Regular
C02667,Zoe,Jones,WA,Fremantle,2022-03-21,Regular
C02668,Isla,King,VIC,Geelong,2021-06-07,Regular
C02669,Henry,Thompson,VIC,Geelong,2022-12-11,Budget
C02670,Sebastian,King,QLD,Gold Coast,2022-06-21,Budget
C02671,Ella,Anderson,NSW,Sydney,2022-07-05,Premium
C02672,Benjamin,Smith,NSW,Central Coast,2023-10-15,Budget
C02673,Olivia,Chen,NSW,Newcastle,2022-03-23,Regular
C02674,Zoe,Green,QLD,Townsville,2021-11-09,Regular
C02675,Sebastian,Harris,NT,Darwin,2023-07-23,Premium
C02676,Charlotte,Clark,QLD,Brisbane,2022-12-13,Regular
C02677,Amelia,Smith,QLD,Sunshine Coast,2022-04-30,Premium
C02678,Ava,Thompson,NSW,Wollongong,2024-07-06,Regular
C02679,Thomas,Chen,WA,Fremantle,2024-07-01,Regular
C02680,Zoe,Jones,VIC,Geelong,2023-03-31,Premium
C02681,Liam,Scott,QLD,Sunshine Coast,2024-08-02,Budget
C02682,Emma,Wilson,VIC,Geelong,2024-03-14,Regular
C02683,James,Nguyen,NSW,Newcastle,2022-09-25,Regular
C02684,Henry,Thomas,VIC,Bendigo,2023-05-05,Budget
C02685,Alexander,Allen,VIC,Bendigo,2023-08-20,Premium
C02686,Zoe,Green,NSW,Newcastle,2023-12-06,Regular
C02687,Lucas,Robinson,WA,Perth,2022-10-04,Regular
C02688,Jack,Young,NSW,Newcastle,2024-02-06,Regular
C02689,Amelia,Thomas,NSW,Newcastle,2022-03-09,Premium
C02690,William,Lee,QLD,Townsville,2021-07-10,Premium
C02691,Charlotte,Kelly,NSW,Central Coast,2024-07-01,Regular
C02692,James,Clark,NSW,Newcastle,2024-09-06,Regular
C02693,Oliver,Thomas,NSW,Wollongong,2024-04-08,Budget
C02694,Alexander,Nguyen,NSW,Sydney,2024-11-27,Regular
C02695,Sophia,Thompson,VIC,Geelong,2022-07-18,Budget
C02696,William,Harris,NSW,Wollongong,2023-08-14,Regular
C02697,Liam,Thomas,NSW,Central Coast,2022-07-25,Regular
C02698,Chloe,Lewis,WA,Bunbury,2022-07-27,Regular
C02699,James,Harris,QLD,Gold Coast,2024-09-27,Budget
C02700,Isla,Martin,NSW,Newcastle,2024-08-04,Budget
C02701,Isla,Taylor,NSW,Sydney,2023-02-25,Regular
C02702,Mia,Lewis,WA,Perth,2024-03-20,Budget
C02703,Mason,Lee,VIC,Bendigo,2024-10-15,Budget
C02704,Noah,Scott,VIC,Ballarat,2022-10-22,Regular
C02705,Olivia,Martin,NSW,Sydney,2024-11-20,Regular
C02706,Chloe,Taylor,SA,Mount Gambier,2023-11-29,Regular
C02707,Thomas,Lewis,NSW,Wollongong,2022-08-15,Premium
C02708,Olivia,Anderson,WA,Perth,2022-12-26,Regular
C02709,Harper,Green,QLD,Brisbane,2023-02-09,Regular
C02710,Daniel,Singh,SA,Adelaide,2022-02-02,Budget
C02711,Emma,Lewis,WA,Fremantle,2022-05-24,Regular
C02712,Chloe,Lee,NSW,Wollongong,2022-12-06,Regular
C02713,Lucas,Thomas,NSW,Newcastle,2022-08-16,Regular
C02714,Thomas,Taylor,NSW,Central Coast,2023-11-03,Budget
C02715,Ruby,Martin,ACT,Canberra,2021-10-08,Budget
C02716,Olivia,Singh,QLD,Townsville,2022-07-21,Budget
C02717,Ethan,Smith,NSW,Newcastle,2022-09-24,Premium
C02718,Thomas,Robinson,NT,Darwin,2024-07-28,Budget
C02719,Daniel,Jones,TAS,Launceston,2022-09-18,Budget
C02720,Isla,Lee,NSW,Sydney,2024-10-07,Regular
C02721,Alexander,Wilson,VIC,Ballarat,2023-07-01,Budget
C02722,Mia,Nguyen,VIC,Ballarat,2023-09-12,Regular
C02723,Lucas,Young,VIC,Ballarat,2023-01-20,Regular
C02724,Emma,King,SA,Mount Gambier,2023-06-08,Budget
C02725,Grace,Harris,NSW,Newcastle,2023-04-13,Budget
C02726,Mason,Wright,VIC,Geelong,2021-08-27,Regular
C02727,Grace,Allen,ACT,Canberra,2024-10-09,Regular
C02728,Mia,Williams,QLD,Gold Coast,2022-07-27,Budget
C02729,Ella,Brown,WA,Perth,2024-03-23,Premium
C02730,Oliver,Lewis,VIC,Ballarat,2024-07-02,Premium
C02731,Daniel,Allen,NSW,Wollongong,2024-02-27,Regular
C02732,Isla,Thomas,WA,Bunbury,2023-08-18,Premium
C02733,Noah,White,NSW,Wollongong,2023-09-14,Premium
C02734,Ruby,Young,QLD,Townsville,2022-04-15,Budget
